date,occupation,status,count
13/08/2016,Software development and technology,new,37.12203163
13/08/2016,Writing and translation,new,12.14495441
14/08/2016,Clerical and data entry,new,12.6229846
14/08/2016,Creative and multimedia,new,20.01751404
14/08/2016,Professional services,new,1.404213671
14/08/2016,Sales and marketing support,new,7.484160099
14/08/2016,Software development and technology,new,28.29341163
14/08/2016,Writing and translation,new,8.918250657
15/08/2016,Clerical and data entry,new,10.90506362
15/08/2016,Creative and multimedia,new,17.73193221
15/08/2016,Professional services,new,1.434090558
15/08/2016,Sales and marketing support,new,6.81193015
15/08/2016,Software development and technology,new,24.97707722
15/08/2016,Writing and translation,new,8.574666461
16/08/2016,Clerical and data entry,new,40.57281203
16/08/2016,Creative and multimedia,new,27.21784371
16/08/2016,Professional services,new,1.927059187
16/08/2016,Sales and marketing support,new,11.05444805
16/08/2016,Software development and technology,new,36.27054036
16/08/2016,Writing and translation,new,13.04126101
17/08/2016,Clerical and data entry,new,28.17390408
17/08/2016,Creative and multimedia,new,29.98145573
17/08/2016,Professional services,new,2.315458713
17/08/2016,Sales and marketing support,new,12.29433885
17/08/2016,Software development and technology,new,42.05171792
17/08/2016,Writing and translation,new,15.55091949
18/08/2016,Clerical and data entry,new,35.94189461
18/08/2016,Creative and multimedia,new,31.86369958
18/08/2016,Professional services,new,2.464843146
18/08/2016,Sales and marketing support,new,12.71261526
18/08/2016,Software development and technology,new,45.457683
18/08/2016,Writing and translation,new,14.78905888
19/08/2016,Clerical and data entry,new,22.93051048
19/08/2016,Creative and multimedia,new,23.61767887
19/08/2016,Professional services,new,2.136197393
19/08/2016,Sales and marketing support,new,12.36903106
19/08/2016,Software development and technology,new,33.53680523
19/08/2016,Writing and translation,new,10.11332612
20/08/2016,Clerical and data entry,new,21.2125895
20/08/2016,Creative and multimedia,new,26.41116777
20/08/2016,Professional services,new,2.599289136
20/08/2016,Sales and marketing support,new,10.26271055
20/08/2016,Software development and technology,new,39.96033586
20/08/2016,Writing and translation,new,14.44547468
21/08/2016,Clerical and data entry,new,13.01138412
21/08/2016,Creative and multimedia,new,20.30134446
21/08/2016,Professional services,new,1.688044094
21/08/2016,Sales and marketing support,new,7.424406326
21/08/2016,Software development and technology,new,31.63962293
21/08/2016,Writing and translation,new,10.54654098
22/08/2016,Clerical and data entry,new,16.19327255
22/08/2016,Creative and multimedia,new,17.28377891
22/08/2016,Professional services,new,1.807551641
22/08/2016,Sales and marketing support,new,7.723175192
22/08/2016,Software development and technology,new,26.87425952
22/08/2016,Writing and translation,new,8.97800443
23/08/2016,Clerical and data entry,new,18.37428527
23/08/2016,Creative and multimedia,new,25.3505383
23/08/2016,Professional services,new,3.017565549
23/08/2016,Sales and marketing support,new,12.29433885
23/08/2016,Software development and technology,new,35.47880286
23/08/2016,Writing and translation,new,12.86199969
24/08/2016,Clerical and data entry,new,22.57198784
24/08/2016,Creative and multimedia,new,29.90676351
24/08/2016,Professional services,new,3.450780405
24/08/2016,Sales and marketing support,new,12.98150724
24/08/2016,Software development and technology,new,45.69669809
24/08/2016,Writing and translation,new,15.0728893
25/08/2016,Clerical and data entry,new,21.48148148
25/08/2016,Creative and multimedia,new,28.89094936
25/08/2016,Professional services,new,3.032503992
25/08/2016,Sales and marketing support,new,11.74161644
25/08/2016,Software development and technology,new,44.6659455
25/08/2016,Writing and translation,new,19.30046876
26/08/2016,Clerical and data entry,new,20.52542111
26/08/2016,Creative and multimedia,new,27.06845928
26/08/2016,Professional services,new,2.554473806
26/08/2016,Sales and marketing support,new,12.02544687
26/08/2016,Software development and technology,new,51.31355277
26/08/2016,Writing and translation,new,16.23808788
27/08/2016,Clerical and data entry,new,14.66955133
27/08/2016,Creative and multimedia,new,26.11239891
27/08/2016,Professional services,new,1.553598104
27/08/2016,Sales and marketing support,new,9.695049709
27/08/2016,Software development and technology,new,42.85839386
27/08/2016,Writing and translation,new,12.86199969
28/08/2016,Clerical and data entry,new,13.74336785
28/08/2016,Creative and multimedia,new,20.37603668
28/08/2016,Professional services,new,1.419152115
28/08/2016,Sales and marketing support,new,7.767990522
28/08/2016,Software development and technology,new,32.68531396
28/08/2016,Writing and translation,new,12.45866172
29/08/2016,Clerical and data entry,new,14.65461289
29/08/2016,Creative and multimedia,new,18.43403905
29/08/2016,Professional services,new,2.464843146
29/08/2016,Sales and marketing support,new,7.678359862
29/08/2016,Software development and technology,new,25.67918405
29/08/2016,Writing and translation,new,9.620357492
30/08/2016,Clerical and data entry,new,18.58342348
30/08/2016,Creative and multimedia,new,26.0078298
30/08/2016,Professional services,new,2.225828053
30/08/2016,Sales and marketing support,new,12.15989286
30/08/2016,Software development and technology,new,37.31623139
30/08/2016,Writing and translation,new,13.38484521
31/08/2016,Clerical and data entry,new,27.62118168
31/08/2016,Creative and multimedia,new,30.20553238
31/08/2016,Professional services,new,2.509658476
31/08/2016,Sales and marketing support,new,12.66779993
31/08/2016,Software development and technology,new,45.32323701
31/08/2016,Writing and translation,new,15.26708906
01/09/2016,Clerical and data entry,new,18.28465461
01/09/2016,Creative and multimedia,new,29.01045691
01/09/2016,Professional services,new,3.196826869
01/09/2016,Sales and marketing support,new,12.45866172
01/09/2016,Software development and technology,new,44.20285376
01/09/2016,Writing and translation,new,15.80487302
02/09/2016,Clerical and data entry,new,22.57198784
02/09/2016,Creative and multimedia,new,31.26616185
02/09/2016,Professional services,new,2.942873332
02/09/2016,Sales and marketing support,new,12.2794004
02/09/2016,Software development and technology,new,43.2169165
02/09/2016,Writing and translation,new,17.05970226
03/09/2016,Clerical and data entry,new,18.50873126
03/09/2016,Creative and multimedia,new,25.11152321
03/09/2016,Professional services,new,2.330397157
03/09/2016,Sales and marketing support,new,9.02281976
03/09/2016,Software development and technology,new,41.15541132
03/09/2016,Writing and translation,new,14.11682893
04/09/2016,Clerical and data entry,new,12.47360016
04/09/2016,Creative and multimedia,new,21.18271262
04/09/2016,Professional services,new,1.404213671
04/09/2016,Sales and marketing support,new,6.617730387
04/09/2016,Software development and technology,new,31.96826869
04/09/2016,Writing and translation,new,11.2785247
05/09/2016,Clerical and data entry,new,12.48853861
05/09/2016,Creative and multimedia,new,19.50960696
05/09/2016,Professional services,new,1.478905888
05/09/2016,Sales and marketing support,new,7.827744295
05/09/2016,Software development and technology,new,28.51748828
05/09/2016,Writing and translation,new,9.754803482
06/09/2016,Clerical and data entry,new,13.34002988
06/09/2016,Creative and multimedia,new,22.99026426
06/09/2016,Professional services,new,2.225828053
06/09/2016,Sales and marketing support,new,9.963941689
06/09/2016,Software development and technology,new,31.95333024
06/09/2016,Writing and translation,new,11.3830938
07/09/2016,Clerical and data entry,new,17.28377891
07/09/2016,Creative and multimedia,new,30.95245454
07/09/2016,Professional services,new,2.957811776
07/09/2016,Sales and marketing support,new,12.11507753
07/09/2016,Software development and technology,new,42.26085613
07/09/2016,Writing and translation,new,14.89362798
08/09/2016,Clerical and data entry,new,17.43316334
08/09/2016,Creative and multimedia,new,29.83207129
08/09/2016,Professional services,new,2.061505177
08/09/2016,Sales and marketing support,new,11.93581621
08/09/2016,Software development and technology,new,45.2186679
08/09/2016,Writing and translation,new,15.02807397
09/09/2016,Clerical and data entry,new,18.59836192
09/09/2016,Creative and multimedia,new,30.75825478
09/09/2016,Professional services,new,3.211765312
09/09/2016,Sales and marketing support,new,11.69680111
09/09/2016,Software development and technology,new,44.51656107
09/09/2016,Writing and translation,new,15.64055015
10/09/2016,Clerical and data entry,new,15.44635038
10/09/2016,Creative and multimedia,new,26.78462886
10/09/2016,Professional services,new,2.225828053
10/09/2016,Sales and marketing support,new,9.889249472
10/09/2016,Software development and technology,new,41.54381085
10/09/2016,Writing and translation,new,15.53598104
11/09/2016,Clerical and data entry,new,11.33827847
11/09/2016,Creative and multimedia,new,21.2125895
11/09/2016,Professional services,new,1.284706125
11/09/2016,Sales and marketing support,new,6.49822284
11/09/2016,Software development and technology,new,32.29691444
11/09/2016,Writing and translation,new,10.277649
12/09/2016,Clerical and data entry,new,11.11420182
12/09/2016,Creative and multimedia,new,18.03070108
12/09/2016,Professional services,new,1.449029001
12/09/2016,Sales and marketing support,new,7.110699016
12/09/2016,Software development and technology,new,25.63436872
12/09/2016,Writing and translation,new,8.365528254
13/09/2016,Clerical and data entry,new,22.13877299
13/09/2016,Creative and multimedia,new,23.70730953
13/09/2016,Professional services,new,1.882243857
13/09/2016,Sales and marketing support,new,10.62123319
13/09/2016,Software development and technology,new,32.78988307
13/09/2016,Writing and translation,new,11.23370937
14/09/2016,Clerical and data entry,new,17.28413036
14/09/2016,Creative and multimedia,new,30.9481642
14/09/2016,Professional services,new,2.959713953
14/09/2016,Sales and marketing support,new,12.12113679
14/09/2016,Software development and technology,new,42.26280087
14/09/2016,Writing and translation,new,14.89260861
15/09/2016,Clerical and data entry,new,17.42667097
15/09/2016,Creative and multimedia,new,29.83181156
15/09/2016,Professional services,new,2.06524925
15/09/2016,Sales and marketing support,new,11.93363429
15/09/2016,Software development and technology,new,45.22507597
15/09/2016,Writing and translation,new,15.0209602
16/09/2016,Clerical and data entry,new,18.60508644
16/09/2016,Creative and multimedia,new,30.75107514
16/09/2016,Professional services,new,3.214068315
16/09/2016,Sales and marketing support,new,11.6925486
16/09/2016,Software development and technology,new,44.51166906
16/09/2016,Writing and translation,new,15.63647142
17/09/2016,Clerical and data entry,new,32.55086798
17/09/2016,Creative and multimedia,new,26.03770669
17/09/2016,Professional services,new,2.927934889
17/09/2016,Sales and marketing support,new,9.276773296
17/09/2016,Software development and technology,new,40.40848916
17/09/2016,Writing and translation,new,15.54104533
18/09/2016,Clerical and data entry,new,11.24864781
18/09/2016,Creative and multimedia,new,21.33209705
18/09/2016,Professional services,new,1.897182301
18/09/2016,Sales and marketing support,new,7.021068356
18/09/2016,Software development and technology,new,32.76000618
18/09/2016,Writing and translation,new,11.77149333
19/09/2016,Clerical and data entry,new,10.51666409
19/09/2016,Creative and multimedia,new,18.13527018
19/09/2016,Professional services,new,1.807551641
19/09/2016,Sales and marketing support,new,7.842682738
19/09/2016,Software development and technology,new,26.75475197
19/09/2016,Writing and translation,new,7.782928965
20/09/2016,Clerical and data entry,new,15.95425746
20/09/2016,Creative and multimedia,new,27.09833617
20/09/2016,Professional services,new,2.56941225
20/09/2016,Sales and marketing support,new,11.68186267
20/09/2016,Software development and technology,new,38.66069129
20/09/2016,Writing and translation,new,11.89100088
